session_id,timestamp,pref,artid,target
62440d77-d484-46c3-9a05-9b824c41bb4c,2017-11-24T23:56:40Z,y,2570,False
62440d77-d484-46c3-9a05-9b824c41bb4c,2017-11-25T00:02:04Z,n,1417,False
62440d77-d484-46c3-9a05-9b824c41bb4c,2017-11-25T00:11:00Z,y,22277,False
62440d77-d484-46c3-9a05-9b824c41bb4c,2017-11-25T00:11:33Z,y,90349,False
62440d77-d484-46c3-9a05-9b824c41bb4c,2017-11-25T00:14:27Z,y,10361,False
62440d77-d484-46c3-9a05-9b824c41bb4c,2017-11-25T00:15:46Z,y,1738,False
62440d77-d484-46c3-9a05-9b824c41bb4c,2017-11-25T00:17:55Z,y,1738,False
62440d77-d484-46c3-9a05-9b824c41bb4c,2017-11-25T00:20:29Z,y,33040,False
62440d77-d484-46c3-9a05-9b824c41bb4c,2017-11-25T00:23:06Z,n,5033,False
62440d77-d484-46c3-9a05-9b824c41bb4c,2017-11-25T00:27:58Z,n,136,False
62440d77-d484-46c3-9a05-9b824c41bb4c,2017-11-25T00:31:24Z,y,613,False
3da058c2-f8d9-4c61-9e1e-08d9b56ece7e,2017-11-05T20:26:33Z,y,109118,False
3da058c2-f8d9-4c61-9e1e-08d9b56ece7e,2017-11-05T20:29:23Z,n,125771,True
3da058c2-f8d9-4c61-9e1e-08d9b56ece7e,2017-11-05T20:40:23Z,y,518,False
3da058c2-f8d9-4c61-9e1e-08d9b56ece7e,2017-11-05T20:49:32Z,n,9688,False
3da058c2-f8d9-4c61-9e1e-08d9b56ece7e,2017-11-05T20:51:05Z,n,1520,False
3da058c2-f8d9-4c61-9e1e-08d9b56ece7e,2017-11-05T20:56:54Z,n,106095,False
3da058c2-f8d9-4c61-9e1e-08d9b56ece7e,2017-11-05T21:18:32Z,y,1411,False
3da058c2-f8d9-4c61-9e1e-08d9b56ece7e,2017-11-05T21:19:14Z,y,1274,False
3da058c2-f8d9-4c61-9e1e-08d9b56ece7e,2017-11-05T21:19:57Z,y,2241,False
3da058c2-f8d9-4c61-9e1e-08d9b56ece7e,2017-11-05T21:20:46Z,y,1355,False
3da058c2-f8d9-4c61-9e1e-08d9b56ece7e,2017-11-05T21:21:50Z,n,98513,False
3da058c2-f8d9-4c61-9e1e-08d9b56ece7e,2017-11-05T21:23:39Z,y,1721,False
aead471b-e2e9-4e19-8e01-681a8c4f37e6,2018-02-24T18:17:31Z,n,4398,False
aead471b-e2e9-4e19-8e01-681a8c4f37e6,2018-02-24T18:21:59Z,n,96502,False
aead471b-e2e9-4e19-8e01-681a8c4f37e6,2018-02-24T18:24:21Z,y,10436,False
aead471b-e2e9-4e19-8e01-681a8c4f37e6,2018-02-24T18:27:50Z,n,1356,True
aead471b-e2e9-4e19-8e01-681a8c4f37e6,2018-02-24T18:30:19Z,n,802,False
aead471b-e2e9-4e19-8e01-681a8c4f37e6,2018-02-24T18:32:42Z,y,521,False
aead471b-e2e9-4e19-8e01-681a8c4f37e6,2018-02-24T18:33:36Z,y,1487,False
aead471b-e2e9-4e19-8e01-681a8c4f37e6,2018-02-24T19:11:47Z,y,518,False
bf3e20b7-0aa4-4651-92af-bfcc64e61483,2017-12-09T19:02:19Z,y,1487,False
1efe3930-2d70-4730-b8fd-22f14e30c97b,2017-10-28T15:26:43Z,y,1721,False
1efe3930-2d70-4730-b8fd-22f14e30c97b,2017-10-28T15:30:06Z,y,120500,False
1efe3930-2d70-4730-b8fd-22f14e30c97b,2017-10-28T15:32:57Z,y,2276,False
1efe3930-2d70-4730-b8fd-22f14e30c97b,2017-10-28T15:36:30Z,y,2035,False
1efe3930-2d70-4730-b8fd-22f14e30c97b,2017-10-28T15:39:36Z,y,6228,False
1efe3930-2d70-4730-b8fd-22f14e30c97b,2017-10-28T15:43:48Z,y,1375,False
9915c8e1-9cab-4e6d-b65d-7e2e07a640df,2018-02-10T19:26:28Z,n,518,False
9915c8e1-9cab-4e6d-b65d-7e2e07a640df,2018-02-10T19:30:01Z,n,1633,False
6e0e782c-98b5-4eb8-96bc-a88180b6620c,2018-03-03T19:03:37Z,y,518,False
6e0e782c-98b5-4eb8-96bc-a88180b6620c,2018-03-03T19:36:38Z,y,9688,False
6e0e782c-98b5-4eb8-96bc-a88180b6620c,2018-03-03T19:52:42Z,n,10219,False
6e0e782c-98b5-4eb8-96bc-a88180b6620c,2018-03-03T20:35:09Z,n,518,False
121c6ad1-37f6-4bbc-98c3-b71bd3b29d06,2018-03-15T21:50:21Z,y,2505,False
121c6ad1-37f6-4bbc-98c3-b71bd3b29d06,2018-03-15T21:50:40Z,y,2505,False
121c6ad1-37f6-4bbc-98c3-b71bd3b29d06,2018-03-15T23:11:19Z,y,9688,False
e734cfe3-1be6-43a1-8c14-8ab4ff61cda0,2018-02-24T18:38:46Z,y,518,False
e734cfe3-1be6-43a1-8c14-8ab4ff61cda0,2018-02-24T18:41:37Z,n,1509,False
e734cfe3-1be6-43a1-8c14-8ab4ff61cda0,2018-02-24T18:44:46Z,n,120500,False
e734cfe3-1be6-43a1-8c14-8ab4ff61cda0,2018-02-24T18:45:36Z,n,121719,False
e734cfe3-1be6-43a1-8c14-8ab4ff61cda0,2018-02-24T18:46:09Z,n,121920,False
e734cfe3-1be6-43a1-8c14-8ab4ff61cda0,2018-02-24T18:49:27Z,n,2035,False
e734cfe3-1be6-43a1-8c14-8ab4ff61cda0,2018-02-24T18:53:05Z,y,96502,False
e734cfe3-1be6-43a1-8c14-8ab4ff61cda0,2018-02-24T18:55:51Z,y,420,False
b6bf05ba-ba02-47ab-9394-4cd44296d52a,2017-11-11T00:01:10Z,y,1375,False
b6bf05ba-ba02-47ab-9394-4cd44296d52a,2017-11-11T00:03:38Z,y,98750,True
c1678bf3-8bc8-4f0a-af58-e30f6abd725c,2017-10-21T20:00:06Z,y,121770,False
c1678bf3-8bc8-4f0a-af58-e30f6abd725c,2017-10-21T20:02:12Z,y,10219,False
c1678bf3-8bc8-4f0a-af58-e30f6abd725c,2017-10-21T20:02:43Z,n,1887,True
a4c0fc7e-b8b0-435a-974d-4f534d7f8a25,2017-10-29T16:57:26Z,y,9688,False
a4c0fc7e-b8b0-435a-974d-4f534d7f8a25,2017-10-29T17:04:50Z,y,518,False
495ecb21-a288-4095-be54-80f6b574949c,2018-01-14T18:19:39Z,n,3057,False
495ecb21-a288-4095-be54-80f6b574949c,2018-01-14T18:43:25Z,n,518,False
495ecb21-a288-4095-be54-80f6b574949c,2018-01-14T19:47:47Z,n,123223,False
495ecb21-a288-4095-be54-80f6b574949c,2018-01-14T19:51:59Z,n,1330,False
495ecb21-a288-4095-be54-80f6b574949c,2018-01-14T19:52:55Z,n,1555,False
495ecb21-a288-4095-be54-80f6b574949c,2018-01-14T19:54:35Z,n,1325,False
495ecb21-a288-4095-be54-80f6b574949c,2018-01-14T19:55:41Z,n,1274,False
495ecb21-a288-4095-be54-80f6b574949c,2018-01-14T20:24:27Z,y,13190,False
495ecb21-a288-4095-be54-80f6b574949c,2018-01-14T20:39:14Z,n,121770,False
16b8800e-c663-485e-9aab-82e50709deec,2018-01-19T00:50:12Z,n,9688,False
16b8800e-c663-485e-9aab-82e50709deec,2018-01-19T00:56:00Z,y,136,False
ceb9aba5-b9bd-4563-9743-fb63f25f35c6,2017-10-24T16:28:58Z,y,123223,False
af93246a-bb3b-4712-89b3-2b88c9560e78,2017-11-19T18:40:55Z,y,1375,False
a25d284f-f3a3-47cf-91e7-c08180e6ccbc,2017-12-29T21:44:50Z,y,1227,False
a25d284f-f3a3-47cf-91e7-c08180e6ccbc,2017-12-29T21:46:37Z,y,1227,False
a25d284f-f3a3-47cf-91e7-c08180e6ccbc,2017-12-29T21:50:08Z,y,98750,True
a25d284f-f3a3-47cf-91e7-c08180e6ccbc,2017-12-29T21:53:05Z,y,121920,False
a25d284f-f3a3-47cf-91e7-c08180e6ccbc,2017-12-29T21:55:28Z,y,10219,False
a25d284f-f3a3-47cf-91e7-c08180e6ccbc,2017-12-29T22:15:56Z,y,120525,False
a25d284f-f3a3-47cf-91e7-c08180e6ccbc,2017-12-29T22:17:11Z,y,1629,True
26a46db4-a875-4da6-9c89-c4d932c85ef4,2018-02-16T01:55:58Z,y,518,False
26a46db4-a875-4da6-9c89-c4d932c85ef4,2018-02-16T01:58:27Z,y,613,False
26a46db4-a875-4da6-9c89-c4d932c85ef4,2018-02-16T02:02:01Z,y,22277,False
26a46db4-a875-4da6-9c89-c4d932c85ef4,2018-02-16T02:08:29Z,y,10436,False
31e6f269-fcd3-4358-9cda-f4c86eea8551,2017-11-19T18:41:16Z,y,1375,False
2650554d-3f30-437c-9180-c5ed04601986,2018-02-21T19:18:55Z,y,518,True
2650554d-3f30-437c-9180-c5ed04601986,2018-02-21T19:21:49Z,n,121770,False
2650554d-3f30-437c-9180-c5ed04601986,2018-02-21T19:23:56Z,y,119495,True
2650554d-3f30-437c-9180-c5ed04601986,2018-02-21T19:33:23Z,y,106095,False
2650554d-3f30-437c-9180-c5ed04601986,2018-02-21T19:34:02Z,y,1411,True
2650554d-3f30-437c-9180-c5ed04601986,2018-02-21T19:34:36Z,y,1427,True
2650554d-3f30-437c-9180-c5ed04601986,2018-02-21T19:40:02Z,y,1427,True
2650554d-3f30-437c-9180-c5ed04601986,2018-02-21T19:42:55Z,n,113688,True
3e50a22a-d218-4292-84e2-e363cd975f12,2018-02-17T18:41:29Z,y,9688,False
3e50a22a-d218-4292-84e2-e363cd975f12,2018-02-17T18:55:11Z,y,9688,False
3e50a22a-d218-4292-84e2-e363cd975f12,2018-02-17T18:57:16Z,n,9688,False
3e50a22a-d218-4292-84e2-e363cd975f12,2018-02-17T18:59:30Z,y,51935,False
3e50a22a-d218-4292-84e2-e363cd975f12,2018-02-17T19:02:16Z,n,123223,False
3e50a22a-d218-4292-84e2-e363cd975f12,2018-02-17T19:04:52Z,y,1427,False
368e6970-5c93-44fa-91d9-ce6b6cc504cb,2017-12-09T17:30:32Z,y,9688,False
368e6970-5c93-44fa-91d9-ce6b6cc504cb,2017-12-09T17:36:44Z,y,103800,False
368e6970-5c93-44fa-91d9-ce6b6cc504cb,2017-12-09T17:37:31Z,y,120500,True
368e6970-5c93-44fa-91d9-ce6b6cc504cb,2017-12-09T17:39:41Z,y,1417,False
368e6970-5c93-44fa-91d9-ce6b6cc504cb,2017-12-09T17:42:35Z,y,452,False
368e6970-5c93-44fa-91d9-ce6b6cc504cb,2017-12-09T17:44:43Z,y,4398,False
368e6970-5c93-44fa-91d9-ce6b6cc504cb,2017-12-09T17:48:26Z,y,113688,False
368e6970-5c93-44fa-91d9-ce6b6cc504cb,2017-12-09T17:52:27Z,y,33040,False
368e6970-5c93-44fa-91d9-ce6b6cc504cb,2017-12-09T17:55:13Z,y,10219,False
368e6970-5c93-44fa-91d9-ce6b6cc504cb,2017-12-09T17:56:00Z,y,2241,False
368e6970-5c93-44fa-91d9-ce6b6cc504cb,2017-12-09T17:57:36Z,y,116294,False
368e6970-5c93-44fa-91d9-ce6b6cc504cb,2017-12-09T18:00:43Z,y,427,False
7305f6f3-7485-4798-810a-2fbc539aa0dc,2017-10-28T18:50:29Z,y,9688,False
7305f6f3-7485-4798-810a-2fbc539aa0dc,2017-10-28T18:53:28Z,n,1503,False
7305f6f3-7485-4798-810a-2fbc539aa0dc,2017-10-28T18:58:05Z,n,10219,False
7305f6f3-7485-4798-810a-2fbc539aa0dc,2017-10-28T19:02:48Z,y,1665,False
7305f6f3-7485-4798-810a-2fbc539aa0dc,2017-10-28T19:06:10Z,y,427,False
7305f6f3-7485-4798-810a-2fbc539aa0dc,2017-10-28T19:06:59Z,n,51935,False
7305f6f3-7485-4798-810a-2fbc539aa0dc,2017-10-28T19:07:39Z,n,109138,False
7305f6f3-7485-4798-810a-2fbc539aa0dc,2017-10-28T19:09:03Z,y,3057,False
7305f6f3-7485-4798-810a-2fbc539aa0dc,2017-10-28T19:11:21Z,n,98513,True
7305f6f3-7485-4798-810a-2fbc539aa0dc,2017-10-28T19:12:11Z,y,40979,True
7305f6f3-7485-4798-810a-2fbc539aa0dc,2017-10-28T19:15:52Z,y,3057,False
236ea0c0-c458-4297-a39f-18ff000097ee,2017-11-25T00:03:23Z,n,96502,False
236ea0c0-c458-4297-a39f-18ff000097ee,2017-11-25T00:07:03Z,y,99368,False
236ea0c0-c458-4297-a39f-18ff000097ee,2017-11-25T00:11:01Z,y,44,False
236ea0c0-c458-4297-a39f-18ff000097ee,2017-11-25T00:14:38Z,y,2276,False
236ea0c0-c458-4297-a39f-18ff000097ee,2017-11-25T00:19:36Z,n,2035,False
236ea0c0-c458-4297-a39f-18ff000097ee,2017-11-25T00:35:02Z,n,1325,False
236ea0c0-c458-4297-a39f-18ff000097ee,2017-11-25T00:36:16Z,n,20962,False
3d723b9a-41fb-47a8-bafa-860c51db0a51,2017-12-02T01:53:26Z,y,13190,False
0a95792b-f941-4e9e-b535-74e51b3b5cb8,2017-12-03T18:20:14Z,y,518,False
0a95792b-f941-4e9e-b535-74e51b3b5cb8,2017-12-03T18:22:41Z,n,1274,False
e3767da4-d99e-4c40-b350-39b64492f2c3,2017-12-16T01:02:55Z,y,1689,False
e3767da4-d99e-4c40-b350-39b64492f2c3,2017-12-16T01:05:18Z,y,103800,False
e3767da4-d99e-4c40-b350-39b64492f2c3,2017-12-16T01:11:56Z,y,106095,False
e3767da4-d99e-4c40-b350-39b64492f2c3,2017-12-16T01:14:53Z,y,109118,False
e3767da4-d99e-4c40-b350-39b64492f2c3,2017-12-16T01:16:01Z,y,121719,False
e3767da4-d99e-4c40-b350-39b64492f2c3,2017-12-16T01:19:25Z,y,1411,False
e3767da4-d99e-4c40-b350-39b64492f2c3,2017-12-16T01:20:41Z,y,10219,False
e3767da4-d99e-4c40-b350-39b64492f2c3,2017-12-16T01:21:29Z,n,10219,False
84144792-b673-4882-bfcb-97d093d8e2e1,2017-11-04T18:54:19Z,n,518,False
84144792-b673-4882-bfcb-97d093d8e2e1,2017-11-04T18:58:44Z,y,113688,False
84144792-b673-4882-bfcb-97d093d8e2e1,2017-11-04T19:00:35Z,n,113688,False
bb0eab1e-f3a3-46cd-b4de-56e54b173aac,2017-12-23T17:51:53Z,y,518,True
bb0eab1e-f3a3-46cd-b4de-56e54b173aac,2017-12-23T17:53:32Z,n,106354,False
bb0eab1e-f3a3-46cd-b4de-56e54b173aac,2017-12-23T18:01:19Z,y,120500,False
ae5052b5-b175-41bc-99f1-11790c27e850,2018-01-19T02:00:06Z,n,9688,False
a0a9c124-deb8-4d4d-8712-5acf1a5ee933,2017-10-28T18:35:03Z,n,518,False
ba721940-bfea-49cd-addd-75103d1f54fa,2017-11-19T18:50:56Z,n,113688,False
ba721940-bfea-49cd-addd-75103d1f54fa,2017-11-19T18:58:43Z,y,518,False
ba721940-bfea-49cd-addd-75103d1f54fa,2017-11-19T19:12:13Z,y,518,False
4922c7c9-b946-4b2f-aa59-39e72674403a,2017-10-28T15:31:54Z,y,518,False
4922c7c9-b946-4b2f-aa59-39e72674403a,2017-10-28T15:32:57Z,n,113688,False
4f3eaf7c-7c36-4f82-a534-01c835c73a94,2018-02-16T01:33:56Z,y,9688,False
64782f47-f0a0-4ff7-9d33-cd9d36ed3514,2018-01-04T21:38:05Z,y,136,False
0bd0690d-ad6a-48e0-bec3-e971a57bdcd4,2018-03-17T17:49:36Z,y,9688,False
3c377e34-a2e3-4236-aac3-3ce26aae5b13,2017-12-03T19:39:09Z,y,518,True
3c377e34-a2e3-4236-aac3-3ce26aae5b13,2017-12-03T19:42:08Z,y,613,False
3c377e34-a2e3-4236-aac3-3ce26aae5b13,2017-12-03T19:45:40Z,n,125888,False
61a34249-335e-42b4-8c43-bb845d9f28aa,2018-02-17T18:54:29Z,y,1655,False
61a34249-335e-42b4-8c43-bb845d9f28aa,2018-02-17T18:55:45Z,y,10436,False
61a34249-335e-42b4-8c43-bb845d9f28aa,2018-02-17T19:06:44Z,y,420,False
bf92788a-e720-49ff-aa25-a10d80bfd383,2017-11-18T19:15:30Z,n,518,False
bf92788a-e720-49ff-aa25-a10d80bfd383,2017-11-18T19:26:46Z,y,3057,False
8b9ae176-3029-482c-ba91-16c208f355cd,2017-11-11T17:00:18Z,y,136,False
8b9ae176-3029-482c-ba91-16c208f355cd,2017-11-11T17:02:34Z,y,802,True
8b9ae176-3029-482c-ba91-16c208f355cd,2017-11-11T17:06:20Z,n,1375,False
8b9ae176-3029-482c-ba91-16c208f355cd,2017-11-11T17:07:37Z,y,8776,False
8b9ae176-3029-482c-ba91-16c208f355cd,2017-11-11T17:10:52Z,y,63571,False
8b9ae176-3029-482c-ba91-16c208f355cd,2017-11-11T17:15:47Z,y,33040,False
8b9ae176-3029-482c-ba91-16c208f355cd,2017-11-11T17:22:43Z,y,116294,False
8b9ae176-3029-482c-ba91-16c208f355cd,2017-11-11T17:25:47Z,y,1520,False
5384bc75-8bbb-48e6-845f-c255b3614265,2017-12-15T00:09:38Z,y,1375,False
5384bc75-8bbb-48e6-845f-c255b3614265,2017-12-15T00:22:51Z,n,121920,False
5384bc75-8bbb-48e6-845f-c255b3614265,2017-12-15T00:23:55Z,y,100463,False
5384bc75-8bbb-48e6-845f-c255b3614265,2017-12-15T00:26:52Z,y,11956,False
5384bc75-8bbb-48e6-845f-c255b3614265,2017-12-15T00:29:08Z,y,109118,False
5384bc75-8bbb-48e6-845f-c255b3614265,2017-12-15T01:29:12Z,y,9688,False
9a046f17-dd2d-414b-a69f-05fffee7a105,2018-03-10T20:06:50Z,y,9688,False
70b71060-6538-4fe8-ab05-a31258eac5bd,2017-11-19T16:50:24Z,y,518,False
4afddae1-a6ea-4b4a-9806-f657fc7226eb,2017-11-04T15:47:24Z,n,9688,False
4afddae1-a6ea-4b4a-9806-f657fc7226eb,2017-11-04T15:51:54Z,n,136,False
4afddae1-a6ea-4b4a-9806-f657fc7226eb,2017-11-04T15:56:25Z,n,1375,False
4afddae1-a6ea-4b4a-9806-f657fc7226eb,2017-11-04T15:57:33Z,y,90349,True
4afddae1-a6ea-4b4a-9806-f657fc7226eb,2017-11-04T15:59:41Z,y,6239,False
4afddae1-a6ea-4b4a-9806-f657fc7226eb,2017-11-04T16:06:27Z,n,47086,False
4afddae1-a6ea-4b4a-9806-f657fc7226eb,2017-11-04T16:08:49Z,y,6228,False
4afddae1-a6ea-4b4a-9806-f657fc7226eb,2017-11-04T16:23:56Z,y,10219,False
4afddae1-a6ea-4b4a-9806-f657fc7226eb,2017-11-04T16:27:43Z,y,33040,False
4afddae1-a6ea-4b4a-9806-f657fc7226eb,2017-11-04T16:29:05Z,y,1330,True
4afddae1-a6ea-4b4a-9806-f657fc7226eb,2017-11-04T16:32:26Z,y,1639,False
4afddae1-a6ea-4b4a-9806-f657fc7226eb,2017-11-04T16:35:36Z,y,109118,True
4afddae1-a6ea-4b4a-9806-f657fc7226eb,2017-11-04T16:36:23Z,n,111675,False
a33a3b4a-17b5-4727-9d9a-6c02a46bc77f,2018-02-21T19:07:18Z,y,518,False
a33a3b4a-17b5-4727-9d9a-6c02a46bc77f,2018-02-21T19:09:32Z,y,9688,False
4d55f4c2-2d14-436c-adaf-041a1b588f86,2017-10-28T16:54:38Z,n,106354,False
4d55f4c2-2d14-436c-adaf-041a1b588f86,2017-10-28T16:57:45Z,y,613,False
4d55f4c2-2d14-436c-adaf-041a1b588f86,2017-10-28T17:19:09Z,y,63571,False
4d55f4c2-2d14-436c-adaf-041a1b588f86,2017-10-28T17:27:36Z,y,109318,False
4d55f4c2-2d14-436c-adaf-041a1b588f86,2017-10-28T17:34:49Z,y,2806,False
4d55f4c2-2d14-436c-adaf-041a1b588f86,2017-10-28T17:36:16Z,y,120729,False
4d55f4c2-2d14-436c-adaf-041a1b588f86,2017-10-28T17:37:05Z,y,1520,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:17:30Z,n,9688,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:21:07Z,y,4398,True
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:23:59Z,y,1978,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:24:49Z,y,1978,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:30:45Z,y,6239,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:33:44Z,n,8776,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:37:48Z,n,80860,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:39:40Z,y,10436,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:42:13Z,y,11956,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:47:43Z,n,1655,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:49:52Z,y,11956,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:52:45Z,y,1274,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:54:40Z,y,114549,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:57:39Z,y,116294,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T00:59:54Z,y,116294,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T01:02:49Z,n,1633,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T01:10:58Z,y,1555,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T01:14:03Z,y,2241,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T01:18:46Z,y,111576,False
7cdb782e-d7c1-4bde-8e91-e6d3e1288873,2017-11-18T01:22:25Z,n,20962,False
72b0d856-2db3-430f-b281-5527870dedcb,2017-10-29T18:28:35Z,n,518,False
72b0d856-2db3-430f-b281-5527870dedcb,2017-10-29T18:31:29Z,y,1375,False
72b0d856-2db3-430f-b281-5527870dedcb,2017-10-29T18:34:56Z,y,56603,False
72b0d856-2db3-430f-b281-5527870dedcb,2017-10-29T18:38:12Z,n,1355,False
72b0d856-2db3-430f-b281-5527870dedcb,2017-10-29T18:39:20Z,y,10219,False
72b0d856-2db3-430f-b281-5527870dedcb,2017-10-29T18:43:14Z,y,116294,False
72b0d856-2db3-430f-b281-5527870dedcb,2017-10-29T18:52:35Z,y,114549,False
f6ffd0f3-106e-43b6-a48b-e59556294f69,2018-02-24T19:13:12Z,y,9688,False
a01f854a-2dfd-4301-be7d-78c04b69f420,2017-11-04T15:38:06Z,y,1274,False
a01f854a-2dfd-4301-be7d-78c04b69f420,2017-11-04T15:40:49Z,y,106095,False
2eaa26e3-2c5c-4da6-a165-2e14b3a8a185,2018-01-14T19:22:03Z,y,518,False
2eaa26e3-2c5c-4da6-a165-2e14b3a8a185,2018-01-14T19:45:12Z,y,9688,False
2eaa26e3-2c5c-4da6-a165-2e14b3a8a185,2018-01-14T19:46:59Z,y,518,False
2eaa26e3-2c5c-4da6-a165-2e14b3a8a185,2018-01-14T19:52:56Z,y,518,False
2eaa26e3-2c5c-4da6-a165-2e14b3a8a185,2018-01-14T19:55:39Z,n,123223,False
2eaa26e3-2c5c-4da6-a165-2e14b3a8a185,2018-01-14T19:58:22Z,n,1800,False
2eaa26e3-2c5c-4da6-a165-2e14b3a8a185,2018-01-14T20:00:15Z,n,99623,False
2eaa26e3-2c5c-4da6-a165-2e14b3a8a185,2018-01-14T20:03:30Z,n,63571,False
2eaa26e3-2c5c-4da6-a165-2e14b3a8a185,2018-01-14T20:06:59Z,y,96502,False
b15e8a41-b7ec-4398-9026-fc43323a874b,2017-12-09T19:09:13Z,y,9688,False
4049314f-baea-4b75-aa47-d2e82ee516f7,2018-03-24T19:35:50Z,y,113688,False
4049314f-baea-4b75-aa47-d2e82ee516f7,2018-03-24T19:46:17Z,y,98513,False
bc874977-b595-4db5-a89c-5d32e53540f0,2017-10-21T16:22:22Z,n,9688,False
a7212dc5-14da-4ad4-8c1a-d8a3c5fdd6c5,2017-10-21T18:55:14Z,n,1427,False
a7212dc5-14da-4ad4-8c1a-d8a3c5fdd6c5,2017-10-21T19:17:12Z,y,1427,True
a7212dc5-14da-4ad4-8c1a-d8a3c5fdd6c5,2017-10-21T19:20:27Z,y,113688,True
a7212dc5-14da-4ad4-8c1a-d8a3c5fdd6c5,2017-10-21T19:23:43Z,y,1375,False
a7212dc5-14da-4ad4-8c1a-d8a3c5fdd6c5,2017-10-21T19:38:26Z,y,125771,False
a7212dc5-14da-4ad4-8c1a-d8a3c5fdd6c5,2017-10-21T19:38:57Z,y,20962,False
a7212dc5-14da-4ad4-8c1a-d8a3c5fdd6c5,2017-10-21T19:41:23Z,y,95926,False
a7212dc5-14da-4ad4-8c1a-d8a3c5fdd6c5,2017-10-21T19:44:17Z,y,802,False
a7212dc5-14da-4ad4-8c1a-d8a3c5fdd6c5,2017-10-21T19:46:02Z,y,121740,False
a7212dc5-14da-4ad4-8c1a-d8a3c5fdd6c5,2017-10-21T19:52:08Z,y,98750,False
a7212dc5-14da-4ad4-8c1a-d8a3c5fdd6c5,2017-10-21T19:54:36Z,y,106354,False
a7212dc5-14da-4ad4-8c1a-d8a3c5fdd6c5,2017-10-21T19:57:13Z,y,1375,False
319291c5-8c34-43fd-976d-ada5c18f6439,2017-12-30T18:31:21Z,y,518,False
319291c5-8c34-43fd-976d-ada5c18f6439,2017-12-30T18:31:21Z,y,9688,False
319291c5-8c34-43fd-976d-ada5c18f6439,2017-12-30T18:31:22Z,y,518,False
319291c5-8c34-43fd-976d-ada5c18f6439,2017-12-30T18:31:22Z,y,9688,False
704ab177-4820-416f-98a3-29d760f23c02,2018-02-16T00:40:31Z,y,9688,False
21df30de-894a-4990-98ed-389c4ce0f874,2018-03-09T17:21:29Z,n,1503,False
21df30de-894a-4990-98ed-389c4ce0f874,2018-03-09T17:22:48Z,y,33040,True
8bd1e5cf-3b3f-4cfb-8fbf-cd16de264e0a,2017-11-18T19:22:51Z,y,123223,False
8bd1e5cf-3b3f-4cfb-8fbf-cd16de264e0a,2017-11-18T19:23:52Z,y,613,False
8bd1e5cf-3b3f-4cfb-8fbf-cd16de264e0a,2017-11-18T19:28:59Z,y,1427,True
8bd1e5cf-3b3f-4cfb-8fbf-cd16de264e0a,2017-11-18T19:30:31Z,y,1274,False
8bd1e5cf-3b3f-4cfb-8fbf-cd16de264e0a,2017-11-18T19:31:00Z,y,1411,True
8bd1e5cf-3b3f-4cfb-8fbf-cd16de264e0a,2017-11-18T19:35:41Z,n,1503,False
8bd1e5cf-3b3f-4cfb-8fbf-cd16de264e0a,2017-11-18T19:36:23Z,n,1639,True
8bd1e5cf-3b3f-4cfb-8fbf-cd16de264e0a,2017-11-18T19:39:16Z,n,802,False
8bd1e5cf-3b3f-4cfb-8fbf-cd16de264e0a,2017-11-18T19:40:03Z,n,10436,False
8bd1e5cf-3b3f-4cfb-8fbf-cd16de264e0a,2017-11-18T19:42:28Z,n,120500,True
8bd1e5cf-3b3f-4cfb-8fbf-cd16de264e0a,2017-11-18T19:46:57Z,n,1509,False
b6bcacaf-4ceb-4f2c-998f-539d0cf4acea,2017-10-26T23:51:33Z,n,518,False
b6bcacaf-4ceb-4f2c-998f-539d0cf4acea,2017-10-27T00:01:10Z,n,427,False
b6bcacaf-4ceb-4f2c-998f-539d0cf4acea,2017-10-27T00:12:15Z,y,518,False
3e283da1-5f45-41ef-b8b9-ee1cd7d3b342,2017-12-29T00:30:16Z,n,113688,False
3e283da1-5f45-41ef-b8b9-ee1cd7d3b342,2017-12-29T00:30:16Z,n,113688,False
